message,created_time,above,active,alive,arts,vegetables,beautiful,big,blue_collar,career,cheap,children,closed,community,cool,culture,descriptive,design,innovative,responsible,appetizing,ecological,emotionally_stable,evaluating,expensive,extroverted,family,fascination,female,friendship,functionality,healthy_positive,healthy_restrictive,winner,flavor,kind,lifestyle,loyalty,funny,male,mental activity,modern,music,music_genres,musical_instrument,sustainable,natural,new,diligent,performance,pleasant,bargain,polite,positive,power,practical,protective,likeable,safety,science,see,show,sensual,sport,sporty,appealing,teaching,technical,open,traditional,individual,heritage,trendy,trust,trustworthy,uniform,easy,valuable,warm,white_collar,young,social justice + migration,social justice + dairy free vegan,values,url
"Komplette BPK von heute: Naive Fragen zu Seehofers Brexit-Sorgen in Sachen Geheimdienste, Menschenrechte in China, Massenentlassung von Staatsdienern in der Türkei & Seenotrettung https://youtu.be/Xw0KipaZuTQ Bitte unterstützt unsere Arbeit finanziell. Komplett nachlesbar im Wortprotokoll https://bit.ly/2KTb2qf und als Podcast verfügbar Naive Fragen zu:... Seehofer/Brexit (ab 2:05 min) - ich würde es auch noch mal gern entflechten und verstehen: Um welche Aspekte in der Sicherheitszusammenarbeit geht es hier? - Geht es hier um Geheimdienstzusammenarbeit, Antiterrorlisten? (ab 15:03 min) - Aber der Innenminister möchte, dass die Briten weiterhin Zugang haben zum Schengen-Informationssystem, zu der Fluggastdatenbank? - können Sie uns sagen, welche Sicherheitsaspekte der Kanzlerin bei Großbritannien wichtig sind? Chinesische Regierung in Berlin (ab 41:30 min) - wenn die Menschenrechtsbeauftragte der Bundesregierung, Frau Kofler, sagt: „In Bezug auf bürgerliche und politische Rechte hat sich die Lage in China in den letzten Jahren deutlich verschärft“, äußert sie sich dann für die Bundesregierung? Sehen Frau Merkel und Herr Maas das genauso? (ab 42:56 min) Türkei (ab 49:18 min) - Wie bewerten Sie denn dieses Dekret, das jetzt ungefähr 18 500 Staatsbedienstete entlässt? (ab 51:33 min) Seenotrettung (ab 53:00 min) - was macht die Bundeswehr, nachdem Herr Salvini, der italienische Innenminister, angekündigt hat, dass keine Schiffe mit aus Seenot geretteten Migranten mehr italienische Häfen anfahren dürfen, was nicht nur private NGO einschließt, sondern zum Beispiel auch durch die Operation Sophia Gerettete auf Bundeswehrschiffen? Bitte unterstützt unsere Arbeit finanziell: Tilo Jung IBAN: DE36700222000072410386 BIC: FDDODEMMXXX Verwendungszweck: BPK PayPal ► http://www.paypal.me/JungNaiv See more",2018-07-09 22:32:22,0.4084278714510667,0.2282243523723137,0.4867414192542955,0.1796814129983766,0.21769939700515487,0.29926707295054383,0.4596844289861908,-0.005711773088763232,0.2639143744340103,0.11969867511411313,0.19563703920316367,0.2884568199106576,0.32070504704028113,0.2595108717245189,0.27843585079186045,0.4505898733095955,0.19186646333610274,0.12476486428333007,0.4536733721448534,0.25190222675900537,0.3018334010264434,0.4298863380813627,0.3995640965957827,0.3312456557608785,0.2361760091869005,0.3604002974272751,0.2690805084790852,0.3565875405409454,0.3162042701101851,0.06002904920189266,0.17208135406297215,0.311574585045218,0.20271644717497628,0.3081412918577897,0.4370214206154189,0.4117923336829018,0.23665449058329785,0.16955718025080666,0.2952085948277339,0.3735722095413227,0.3963015834768929,0.07371418331121515,-0.09187391190946452,0.047134368801979805,0.3298185888413866,0.3954520276062736,0.29472123008442025,0.328339694260615,0.2085559864163032,0.38773065699997983,-0.10205925843392556,0.5151384879656331,0.3364844884805486,0.3754385485994287,0.3533740326328508,0.4870772332189991,0.4596865858585173,0.13496104427374095,0.15154463169187246,0.36560810197913146,0.1032910676810581,0.2898810583430437,-0.055362819466326214,0.22715806792422774,0.38161751176281533,0.3523351740535445,0.2324632612956141,0.2664634269880781,0.3814372960182417,0.4661542683228903,0.38569270041613196,0.31869380108287354,0.4067398830946336,0.4000422342217352,0.3726866897562432,0.25233399654753946,0.292741819693214,0.3886127397241648,0.3087963164147028,0.34755684503451834,0.4822777228438157,0.3696359013322957,0.49784334704989963,https://www.facebook.com/search/str/Komplette%20BPK%20von%20heute%20Naive%20Fragen%20zu%20Seehofers%20ben%20jerry/keywords_search
"""Sprachregelung"" - das Regierungstagebuch von heute über vergessene Sprachregelungen, Seehofers Einmischung in den Brexit, Schröders Party mit Erdogan und Seenotrettung -  mit Mr. Show & Tyler Bitte unterstützt unsere Arbeit finanziell: Jung... IBAN: DE36700222000072410386 BIC: FDDODEMMXXX Verwendungszweck: BPK PayPal ► http://www.paypal.me/JungNaiv Auf Twitter: - https://twitter.com/aahsh - https://twitter.com/TiloJung See more",2018-07-09 18:34:16,0.13469622203083256,0.03886166136280536,0.05587324470592562,0.016262685423328798,0.060589600445938176,0.0773427536602752,-0.0016916740733204211,-0.05274833233250639,-0.007896497155901041,-0.12687705885326833,-0.022266141784318887,0.06475708263120021,0.0441682471493852,0.14152054736622366,0.052148164224358695,0.09604032405286772,-0.008624712017301129,-0.014913827964971175,0.0473751118777009,0.06594394481661993,-0.07358823717530838,0.23737890014253604,-0.0034079073409120173,0.020997524879404702,0.07217884509896533,0.06990821320242871,0.0844872459800143,0.07291861253374493,0.2691956263974333,-0.09213653995709734,-0.023801540012652028,0.02838841409384732,0.15008872690231784,0.10591891103702228,0.12674677308966675,0.08358249451406646,0.09772241901376932,0.2182241252082499,0.11082530273243928,0.07682256236862839,-0.018268433452885483,0.1345999959945059,0.03194390691295792,0.01882704870151897,-0.06137462979252788,0.04548538054795899,-0.07543407259763442,0.18768574163198928,0.2952372108095719,0.11444195303032408,-0.1214330635050643,0.2503407360528967,0.0060933513584367814,0.1414643376863514,0.0071489434208359265,0.08051803975509714,0.13346269194904475,-0.14200062076578113,0.036244896987734664,0.2759772171876138,0.2176045189710642,0.08782002021163078,0.0004442139854527762,-0.00549697160005713,0.06584519100191563,0.07911645597658368,-0.07303304493745598,0.07900726916411771,-0.017335023539703745,0.11450823162377015,-0.007506472602904856,0.08087355962921658,0.10708548939424384,0.11607251505902598,0.03884952154421036,0.011855997729652387,-0.032888820453982816,0.24499566782713386,0.0657578570309568,0.08606379084419763,0.25911508950519496,0.07728324891791488,0.09836176043553085,https://www.facebook.com/search/str/Sprachregelung%20%20das%20Regierungstagebuch%20von%20heut%20ben%20jerry/keywords_search
"Neue Folge: Annalena Baerbock, frischgewählte Parteivorsitzende von BÜNDNIS 90/DIE GRÜNEN über ihren Werdegang, Völkerrecht, Pazifismus, Antikapitalismus, die Situation der Menschen in ihrer brandenburgischen Heimat und radikale Ideen für Europa https://youtu.be/v5ubWA7ThbE Sharing is caring! Bitte unterstützt unsere Arbeit finanziell. Diese Folge ist auch als Podcast verfügbar!... Wir sind am Reichstagsufer und treffen Annalena Baerbock, die eine rasante Karriere vorzuweisen hat. 2005 wurde sie Mitglied bei den Grünen. Seit 2013 ist sie Mitglied im Bundestag. Seit Januar 2018 ist sie zusammen mit Robert Habeck Parteivorsitzende von Bündnis 90/Die Grünen. Annalena stammt aus Niedersachsen, lebt aber heute in Brandenburg. Sie hat in Hamburg und London Politik und Völkerrecht studiert. Mit Annalena geht's zunächst um ihre Politisierung: Wann hat sie an ihrer ersten Demo teilgenommen? Wurde sie am Abendtisch durch die Familie politisiert? Warum hat sie sich den Grünen angeschlossen? War die Unterstützung des völkerrechtswidrigen Kriegs im Kosovo aus heutiger Sicht ein Fehler der Grünen? Wie verhandelte sie bei den ""Jamaika-Verhandlungen"" um aktuelle völkerrechtswidrige Einsätze der Bundeswehr? Ist Annalena eine Pazifistin? Fordern die Grünen eigentlich eine Waffenexportausstieg? Warum kann sich Annalena dafür nicht erwärmen? Welchen Länder sollte Deutschland keine Waffen mehr liefern? Wie steht sie zur europäischen Armee? Ist die NATO für sie noch relevant?  Dann geht's um die Situation in ihrer Wahlheimat: Warum fühlen sich Menschen in Brandenburg abgehängt? Hat grüne Politik dafür eine Mitverantwortung? In was für einer Gesellschaft leben wir heute überhaupt? Ist Annalena eine Antikapitalistin? Hat unter ihrer Führung Daimler-Chef Dieter Zetsche noch Platz auf einem Grünen-Parteitag? Und welche radikale Idee hat sie für die EU? Bitte unterstützt unsere Arbeit finanziell: Tilo Jung IBAN: DE36700222000072410386 BIC: FDDODEMMXXX Verwendungszweck: Jung & Naiv PayPal ► http://www.paypal.me/JungNaiv See more",2018-07-08 21:43:12,0.3124337532777836,0.34152296031941864,0.4758725767085835,0.2595141713183554,0.2948349385413939,0.2931901707262317,0.3647037564644491,0.06720651807153695,0.3414057784326029,0.07545807141713917,0.2084849307582613,0.24934020615488725,0.4566830856855895,0.22831648813488295,0.4513182235518854,0.4082927759123751,0.2366836008251433,0.1795952194476255,0.4918890628497635,0.2424775811268125,0.40813322874431945,0.33568478606960434,0.322900850001048,0.236007826962508,0.262881828102428,0.4222488638593809,0.33131421916580445,0.4068197886509439,0.3652809304052769,0.0885307435382921,0.24706804472340765,0.3072101476037325,0.2925740249994939,0.2885662815617428,0.3818827547791653,0.5587331963504019,0.30845888469559224,0.174888635668541,0.35683894956777623,0.38470554458012257,0.4322642835249009,0.09134743233507964,-0.11603401032694385,0.065511913651601,0.417595215087334,0.3667548609893412,0.3269997779460824,0.27609276416719714,0.21771373275542188,0.4731635260123784,-0.1156154368845306,0.4503698132915933,0.28946119506748197,0.4293302796756052,0.3203379333714668,0.3246755564604679,0.4348289733346487,0.11169678713987073,0.21046397606281625,0.4102463342845152,0.12480167280383347,0.2793983092086117,0.03964239841500571,0.3017843648643867,0.3586123254366784,0.4117843223401549,0.21175294212062792,0.36204298328118895,0.4064044466389716,0.43033153911755295,0.3490042200193919,0.3520603733172777,0.39466799771667227,0.3799021368737109,0.3642442621953831,0.17989044751360678,0.29495746934743033,0.481194761824152,0.3245295356727069,0.4112821055213424,0.507411815648259,0.4835430060701113,0.45057036447369153,https://www.facebook.com/search/str/Neue%20Folge%20Annalena%20Baerbock%20frischgewhlte%20Part%20ben%20jerry/keywords_search
"Der neue Aufwachen Podcast ist da! Zieht euch warm an: Merkels & Seehofers Winter is coming. Wir sind bereits im Herbst ihrer Macht, klärt uns Dokumentarfilmer und Politikbeobachter Stephan Lamby auf. Und sonst so? MeckPomm geht es gut. Außer wenn man in die Rostocker Uniklinik muss. Ob das ein Systemproblem ist, spaltet den Podcast. Sachdienliche, lösungsorientierte HörerInnenkommentare zum Thema Pflege und Krankenhäuser sind sehr willkommen! Video (inkl. Facecams) https://y...outu.be/Y5Y_2OA1Ass Podcast (auch via Spotify, Apple Podcasts etc) https://aufwachen-podcast.de/20…/…/06/a306-herbst-der-macht/ See more",2018-07-07 21:39:18,0.318746843050711,0.2834855567223911,0.28106698576169764,0.2041036035997284,0.22174205416353132,0.27693775312620994,0.2324956278585804,0.08566478026589057,0.06839197535723184,-0.050242978758306515,0.22818306461716625,0.1969608793785908,0.1173552190897898,0.30550960303430297,0.2579638291125372,0.2195446954658477,0.16677139393223836,0.10842715267080874,0.1461728898986684,0.2462432079021992,0.271218642056997,0.3537804026632773,0.1159469181323032,0.13010741642305498,0.22728441798673765,0.28743518484964964,0.2852464043759861,0.17397618736266512,0.2794360400524797,0.02944569599931955,0.20050017790002025,0.22546783711187504,0.0809223185711308,0.2730806576983741,0.3434901474765101,0.31691916125855263,0.15417938416296215,0.2469966309302006,0.13150511331017614,0.3190418013952688,0.31408325637225243,0.24537227054083235,0.05603917048055715,0.041440876283262776,0.1628369767186484,0.2636106002427447,0.1954323057384829,0.22613123828762854,0.22925860825512864,0.3804472848618666,-0.08469395931258153,0.3324642188267824,0.1359796347068975,0.20979005487086305,0.22510856662261264,0.19400112270223988,0.3183175733598701,-0.022787920332503632,0.16453338471960646,0.36313856666172795,0.1818063758118624,0.29504285299141997,0.04268127287285703,0.3177891828198056,0.28333816475380325,0.23335644879413125,0.03314713246380649,0.2843563713311439,0.2828760443964829,0.27462377788793546,0.2186082656436071,0.3434036831420998,0.1831040311686013,0.14204378371373322,0.19141235955590044,0.16239051332317153,0.19662133025840814,0.3677092185000957,0.1331407437398161,0.4003930794502079,0.2038278549441766,0.20021621023449124,0.18916497060846982,https://www.facebook.com/search/str/Der%20neue%20Aufwachen%20Podcast%20ist%20da%20Zieht%20euch%20warm%20ben%20jerry/keywords_search
"Komplette BPK von heute: Naive Fragen an die Bundesregierung zum BPA-Haushalt, Racial Profiling an der Grenze, Menschenrechte in China, Hinrichtung in Japan, deutsche Gefangene in der Türkei & Dürreauswirkung auf die Landwirtschaft https://youtu.be/87mYDtXWzIo Bitte unterstützt unsere Arbeit finanziell. Komplett nachlesbar im Wortprotokoll im Blog https://bit.ly/2KRF0b6 und hörbar als Podcast Naive Fragen zu:... Haushalt (ab 1:05 min) - Vom Leiter des Bundespresseamtes würde mich interessieren, wie der Haushalt des Bundespresseamts geplant ist. Brauchen Sie mehr Geld? Wofür? (ab 3:35 min) - Aber Sie haben finanziellen Mehrbedarf angemeldet. Menschenrechte in China (ab 8:30 min) Hinrichtungen in Japan (ab 21:25 min) Seehofers Grenzkontrollen (ab 23:10 min) - angesichts der Aussage von Herrn Seehofer, dass er Staus an der Grenze vermeiden will: Wie will er das denn mit der Schleierfahndung machen, ohne auf Racial Profiling zurückzugreifen? (ab 28:45 min) - Sie wissen, was mit dem Begriff gemeint ist, und wenn man mit Polizeiexperten redet, dann erfährt man, dass das für sie einer der wenigen Wege ist, das ohne viel Aufwand und ohne Stau hinzubekommen. Nur ist Racial Profiling ja verboten. Türkei (ab 41:35 min) Dürre (ab 42:10 min) - Lernfrage: Welche Voraussetzungen müssen vorliegen, damit es zum Beispiel zu Katastrophenhilfe kommen kann? Der Landwirtschaftsminister in Mecklenburg-Vorpommern hat das ja zu beantragen versucht. Er sucht auch so will ich es einmal nennen Verbündete, die ähnliche Probleme haben Schleswig-Holstein, Niedersachsen usw. Reicht das, um dieses Problem auf Bundesebene anzugehen? Gibt es Bundeskatastrophenhilfe, oder ist das nur auf EU-Ebene möglich? Wenn ja, was muss auf EU-Ebene geschehen? Braucht es noch andere Länder, die ähnliche Probleme haben? (ab 43:55 min) - Welches sind denn die Voraussetzungen für Katastrophenhilfe auf Bundesebene? Bitte unterstützt unsere Arbeit finanziell: Tilo Jung IBAN: DE36700222000072410386 BIC: FDDODEMMXXX Verwendungszweck: BPK PayPal ► http://www.paypal.me/JungNaiv Fanshop ► http://fanshop-jungundnaiv.de/ See more",2018-07-06 23:43:25,0.5012091456436084,0.22787319537855,0.5748917493762459,0.1251087089541709,0.23526972708164795,0.2456645254555465,0.4797250253772136,0.05131129136450087,0.2919816133713915,0.12239985545213093,0.2565873160210649,0.3820210888553365,0.33669622719785725,0.2489186990683618,0.2820388501056985,0.4609102838781117,0.1916695896611877,0.06700625175734695,0.4950673969137793,0.2481388118969509,0.3231586407147867,0.4133134098756213,0.4889728320377197,0.3718671896719481,0.2310144324342739,0.4082969693320505,0.2759896333373617,0.297452249282434,0.2878340841606232,0.0703135209486715,0.22977198162518345,0.3876009907239218,0.16877922138142068,0.26702685706379004,0.4282856267605946,0.4252326932358687,0.2342413958449178,0.1244678461105112,0.2714212036935307,0.4432853493681647,0.4117925677598093,0.04615664810604704,-0.1611975334768224,-0.01604551001393172,0.4301171808297986,0.4858611462391333,0.31153210492116057,0.3348603025460416,0.18267579717613708,0.3641402640990237,-0.06572237994562735,0.5093700936802683,0.42491867179656906,0.3801632233547717,0.43897229391854703,0.5097369581164077,0.41676360754014935,0.20370024320747301,0.17981151233594558,0.33343638082083943,0.02098494698538142,0.24056049279656266,-0.04761377007297224,0.2506535259593952,0.3372290694296395,0.3952111770069488,0.3059390963633272,0.28003231022939074,0.3894819002975578,0.4579281251835745,0.4516543555944372,0.3073455331621418,0.3988729407796568,0.40609208250178735,0.4460487154170003,0.3334334663768754,0.3100943715658451,0.3276899457436653,0.26317218255916397,0.327534692320522,0.4651997782831629,0.4314667517186431,0.5643166865286365,https://www.facebook.com/search/str/Komplette%20BPK%20von%20heute%20Naive%20Fragen%20an%20die%20Bunde%20ben%20jerry/keywords_search
"Tilo wollte von Finanzminister & Vizekanzler Olaf Scholz heute wissen, ob ihm mittlerweile eingefallen ist, was ihn von Wolfgang Schäuble unterscheidet... Komplette BPK folgt... Bitte unterstützt unsere Arbeit finanziell:... Tilo Jung IBAN: DE36700222000072410386 BIC: FDDODEMMXXX Verwendungszweck: BPK PayPal ► http://www.paypal.me/JungNaiv See more",2018-07-06 23:13:18,0.3643220281985191,0.200681838821558,0.3624124494681577,0.13195907310391478,0.1499099676731413,0.24855461415281696,0.2836244992972595,0.11662909567773568,0.210395337065562,0.007688703942875566,0.08118121253602346,0.2487787964009092,0.2284532556613997,0.2548124244486097,0.1697780888883148,0.391325847080966,0.14169601918917646,0.03316345589669495,0.3800552464503293,0.22490274803382754,0.13534964551475834,0.33939665051211404,0.3224000123683309,0.24488965629488,0.2412458949129649,0.23110210276230295,0.2908670751335193,0.2370083587691253,0.3595416660783925,-0.05604707509606383,0.057544385395737425,0.19728984998643265,0.23488054455543306,0.24287372527892326,0.33771456024162155,0.28953393760689883,0.243291653010526,0.2525890038709249,0.2966543392749394,0.25897846804504443,0.26827287116357995,0.06962797920285681,-0.1472019382974409,0.12849254795145096,0.2074920176857088,0.31900630316614464,0.19331578244967385,0.3626711552988849,0.18764507607887107,0.33640531016945474,-0.08366106528810313,0.4399862419090176,0.2383674486172752,0.2678244288703523,0.3267876313893831,0.3267819744470667,0.3775452109785949,0.032831003218082265,0.09958415444063907,0.3432164572186563,0.12103028686226135,0.25704243808090665,-0.037450511682869767,0.17049016598658912,0.28079052455910625,0.3376945328549485,0.11534930829660905,0.2854752717154142,0.2413826189844631,0.3823373909359273,0.29521548085712257,0.24796819843949094,0.3647777416866563,0.3096867930707486,0.3245804730840835,0.2406174457979349,0.19156110746537885,0.3874415828589749,0.4312105767846367,0.22158461761954648,0.3141434169638445,0.2560242022440272,0.34511961755178416,https://www.facebook.com/search/str/Tilo%20wollte%20von%20Finanzminister%20%20Vizekanzler%20Olaf%20%20ben%20jerry/keywords_search
"Olaf Schäuble war da! - das Regierungstagebuch von heute über mehr oder weniger Geld für Seiberts BPA, Hinrichtung in Japan, Racial Profiling, Dürre und den Auftritt von Bundesfinanzminister Olaf Scholz in der BPK - heute ohne Mr. Show, dafür mit Tyler und Prakti Jonathan Bitte unterstützt unsere Arbeit finanziell: Jung... IBAN: DE36700222000072410386 BIC: FDDODEMMXXX Verwendungszweck: BPK PayPal ► http://www.paypal.me/JungNaiv Auf Twitter: - https://twitter.com/aahsh - https://twitter.com/TiloJung See more",2018-07-06 19:07:13,0.1283059544409006,0.03588589861483126,0.08589567756042553,0.10550491630480964,0.03896150700255737,0.05683267509961761,0.08359381826231646,0.00018621134256863325,0.012703736802582464,-0.10576458149190213,0.013869011305998092,0.0424036801741106,0.040720300925639434,0.06833788228761073,0.06353719848820358,0.17515811789013133,0.04867952082245641,-0.005265863461417017,0.11999629046669795,0.04800901896384644,-0.014709970470541043,0.2335287655556696,0.04092202847784248,0.04446113539971002,0.06377301866190163,0.07918130372384005,0.12216009530804772,0.1488756673383632,0.271336835157135,-0.06439180702463076,0.0033046386946630033,0.036870750809740616,0.1713741687610364,0.07500634008783501,0.13150021613063406,0.1177976014224756,0.10006874024435232,0.1979891337876469,0.22045446815980296,0.1335993182371287,0.03304325252455657,0.14148729940013094,0.01992586120460724,0.12246862943419932,0.005723165129204682,0.09313191406506008,-0.05574259884987822,0.20262811360319868,0.333476546182766,0.12674526020273147,-0.15623581521800695,0.27413067960072585,0.008600955346321557,0.18702626253778315,0.00802935072605592,0.07725321035975984,0.1604138777601512,-0.16329251110933546,0.06702660187092932,0.33056710953404805,0.2620901572090839,0.108446128226667,-0.0299781575650937,0.0013683305126234832,0.08240548627177094,0.16171673117869073,0.0031936747596946822,0.1163799478007546,0.021776919002281063,0.14743826737462992,0.035997342926144434,0.045423285045891715,0.14295444818211006,0.16771912138509,0.05907993688773808,0.002776654890600811,-0.03886179693527258,0.25485817464642296,0.2527891912540092,0.1050471022103708,0.271727688069663,0.12787710177797193,0.12491883793627932,https://www.facebook.com/search/str/Olaf%20Schuble%20war%20da%20%20das%20Regierungstagebuch%20von%20ben%20jerry/keywords_search
"Frisch im Kasten: Jung & Naiv mit Annalena Baerbock, neue Parteivorsitzende von Die Grünen",2018-07-05 22:09:00,0.2450957543342712,0.3843887669805037,0.20682641809049285,0.12423963055637174,0.486433410875859,0.4681038352562114,0.3478553316228813,0.09001043571761504,0.044079425719027635,0.0887502923577773,0.1791434944330048,0.27456867164565074,0.10083858501124478,0.3108915575327208,0.1314582325277208,0.20180977646834886,0.22183047717791396,0.08689930186063738,0.2939045925403225,0.38408488032469856,0.4702521543214766,0.26954837460232284,0.11058256413208767,0.19373989860011112,0.2766423518011512,0.27900965791366583,0.1688710731593157,0.4682752576549376,0.2678492189411825,0.0565445768228394,0.3210760729279694,0.2874663079510719,0.25154929094358897,0.4575927813389506,0.3679996727449563,0.2560177506414904,0.08735491680067466,0.2708870964100755,0.3292610166433513,0.10184866643875597,0.24548339981068704,0.06350394841289017,-0.03950223754927583,0.1823391309378855,0.38402278024306025,0.35968001016593515,0.39037457558981603,0.2528601282535953,0.07472151497603621,0.41965601484798215,-0.0009443284210891352,0.3138062648272128,0.1092705329062433,0.2256388365584181,0.12417064451224387,0.23586989407541134,0.4107688418105198,0.10656224488789837,0.028544050642435027,0.2011796502520052,0.03604905772029418,0.3372226050114014,0.08055886453731362,0.2998862004226293,0.3788057297987245,0.1342780408209522,0.052177621407907465,0.2478415826332025,0.31093021882289884,0.28422976198002503,0.2339597617919717,0.3372698596750042,0.1261677467324452,0.07403850167161523,0.1502853629264039,0.2234617280932049,0.3043239689198261,0.4109288965738891,0.0916110532854258,0.4032260543012969,0.1447296781420395,0.276796398674272,0.2015485242553768,https://www.facebook.com/search/str/Frisch%20im%20Kasten%20Jung%20%20Naiv%20mit%20Annalena%20Baerboc%20ben%20jerry/keywords_search
"BPK von heute https://youtu.be/WYZNOLZxWx4 Themen: Verwaltungsvereinbarungen zur Eindämmung der Sekundärmigration innerhalb der EU, Forderungen nach Uploadfiltern im Zusammenhang mit dem Leistungsschutzrecht, Militärausgaben Deutschlands im NATO-Rahmen, Überwachungsmaßnahmen des BND in Österreich, möglicher Verkauf des Forschungs- und Entwicklungszentrums von Opel, Batteriezellfertigung in Europa, Bürgerkrieg in Jemen Ohne naive Fragen heute.... Bitte unterstützt unsere Arbeit finanziell: Tilo Jung IBAN: DE36700222000072410386 BIC: FDDODEMMXXX Verwendungszweck: BPK PayPal ► http://www.paypal.me/JungNaiv See more",2018-07-04 23:35:00,0.22844014279494715,0.09196090105256437,0.3484682667663833,0.04533380793285914,0.07391602456365108,0.002032595518066941,0.2165255057760309,-0.059335818200532436,0.3085121745730822,0.08012209501563734,0.03751680764881316,0.1569201086635983,0.3306288836385727,0.058618563133298975,0.2496642359977289,0.26541906572797963,0.08064026968126294,0.1032469359295858,0.4013925982043658,0.06745578075317105,0.1438143831247144,0.15535731108186865,0.3047737287134128,0.1866451505255072,0.0948411054568546,0.15335791693498985,0.12945438578597315,0.1271653918287074,0.10941549157724036,0.02856678671275969,0.0999133538660561,0.20255570554729696,0.1536244366908135,0.0944419239355108,0.1642136178866142,0.26018558184214,0.16392872810851086,-0.03540355620288333,0.11347032201564178,0.2364403432257249,0.3012604781476106,-0.04571868151134816,-0.16174714095705547,-0.02934280415425185,0.2838348797549301,0.1831238765754009,0.1892503766107927,0.22115589715369055,0.11325166009368387,0.1017744207967474,-0.008729203011621724,0.3248243646641733,0.3103200089292669,0.2962094049072317,0.2699037251828601,0.33489765931252546,0.15698282870379926,0.16146908690400358,0.14681691457679327,0.22512116947418806,-0.019645522135927667,0.0380321508771257,-0.04884815353460138,0.06046420362142148,0.14152974302503385,0.2514448030536716,0.26039166634518385,0.1481351495496967,0.22911397813190745,0.26683853574632777,0.2472566512038657,0.18703436888848693,0.2803617935118436,0.3247397196760917,0.336733922169596,0.09651028185120504,0.09370191322609796,0.2165069507055271,0.21438735052835486,0.20525398434177486,0.4042553944152935,0.30167315756445073,0.37258206370658853,https://www.facebook.com/search/str/BPK%20von%20heute%20httpsyoutubeWYZNOLZxWx%20Themen%20ben%20jerry/keywords_search
"Frisch im Kasten: Jung & Naiv mit Klimaökonomin Claudia Kemfert über unsere Abhängigkeit von Öl, Gas & Kohle",2018-07-04 22:17:33,0.35062479413268616,0.263665416495305,0.29976676704080124,0.16189833531061734,0.3174434099602981,0.3018484428846582,0.3642331069006751,0.15096704455036547,0.12378263191621955,0.14925348805219493,0.15062797106211578,0.3100753186553793,0.08342774385034525,0.221287680381732,0.10704236797693883,0.21794756895107364,0.16278030913934105,0.00931915793500901,0.3325953390379593,0.23396729212501316,0.4770439210598195,0.2629829817335197,0.2595667277724369,0.3298243956030185,0.1631025353112006,0.1956574392552668,0.18307876576029974,0.3089958472812068,0.2135550536862906,0.10688829894778976,0.2680070947118629,0.3077952063810976,0.21916598994680345,0.3885657266392139,0.2662211836049345,0.25455866639918434,0.11444259538940553,0.13985067201770082,0.21923710345133515,0.1997410251740284,0.2241045502412424,0.0490388191640182,-0.007382908919093174,0.1200474285998794,0.4345865659584672,0.40372278126320427,0.30710050128729904,0.17683129045881607,0.02027126597403602,0.3206680360058395,-0.03995908112541703,0.2754905711219988,0.2272451387315899,0.3458202048065924,0.15550267000644938,0.33821042597617057,0.3102953658502046,0.13168203024296474,0.18430268234758865,0.1300179286496106,0.04652872501816938,0.22682352226776084,-0.01636428814391791,0.19948072896659585,0.24703311427635616,0.16984694630724487,0.2730296180958973,0.17650301412194036,0.2697607405133817,0.2325718161506111,0.2772889641968376,0.1816209988048229,0.2147402875836496,0.15723539271163006,0.10981800936338826,0.17851466229461302,0.2471424477360761,0.2599719418458728,0.1434801304518106,0.28643215794284793,0.02866725531238358,0.2607380610200042,0.2642636592112934,https://www.facebook.com/search/str/Frisch%20im%20Kasten%20Jung%20%20Naiv%20mit%20Klimakonomin%20Cl%20ben%20jerry/keywords_search
